ec5_uuid,created_at,uploaded_at,title,1_Establishing_a_new,lat_3_GPS_Location,long_3_GPS_Location,accuracy_3_GPS_Location,UTM_Northing_3_GPS_Location,UTM_Easting_3_GPS_Location,UTM_Zone_3_GPS_Location,4_Hexagon_,5_Plot_,6_Elevation_m,7_Slope___or_,8_Aspect,9_Slope_Position,10_Surface_Shape,11_Slope_Length,12_Slope_Uniformity,13_Slope_Continuity,14_Photo__North,15_Photo__East,16_Photo__South,17_Photo__West,18_Photo__VegGround,19_Photo__Overhead,20_Additional_Commen,22_Hexagon_,23_Plot_,24_Species,25_If_other_fill_in,26_Is_it_a_snag,27_DBH_cm__tenth_dec,28_Age_Taken,29_If_age_is_taken_r,30_For_tress_that_ar,31_Tree_Class,32_Live_crown_class,33_Conk,34_Blind_Conk,35_Fork_Crook,36_Scar,37_Frost_Damage,38_Mistletoe,39_Rotten_Bark,40_Dead_or_broken_to,41_Insect_Damage,42_Fire_Damage,43_Down_Tree,44_Additional_Commen,lat_46_399m_Plot_Centre_,long_46_399m_Plot_Centre_,accuracy_46_399m_Plot_Centre_,UTM_Northing_46_399m_Plot_Centre_,UTM_Easting_46_399m_Plot_Centre_,UTM_Zone_46_399m_Plot_Centre_,47_Hexagon_,48_Plot_,49_399m_Plot,51_Hexagon_,52_Plot_,53_Sub_Plot_,54_Sapling_or_Regene,55_Species,56_If_other_fill_in,57_Regeneration_Heig,58_Tree_count_indivi,59_Avg_DBH_Sapling_o,60_Avg_Height_Saplin,61_Additional_Commen,lat_63_CWD_POC_Location,long_63_CWD_POC_Location,accuracy_63_CWD_POC_Location,UTM_Northing_63_CWD_POC_Location,UTM_Easting_63_CWD_POC_Location,UTM_Zone_63_CWD_POC_Location,64_Hexagon_,65_Plot_,66_Transect_,67_Azimuth,69_Hexagon_,70_Plot_,71_Transect_,72_Position_along_tr,73_Type_of_CWD,74_If_other_and_it_i,75_Species,76_Decay_class,77_DBH_at_transect_c,78_Length_cm,79_DBH_Left_cm__tent,80_Distance_off_grou,81_DBH_Right_cm__ten,82_Distance_off_grou,83_Tag_Id,84_Additional_Commen
e0a9db31-4d5f-4939-bd42-ee513e63019c,2021-05-27T21:00:05.760Z,2021-05-27T23:16:08.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Sx: spruce hybrid,,Standing (Live),16.5,,,,8: Younger immature,3 (50-75% healthy),,,,,,,,,,,,Peeling bark in scales with pitching along bole.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22ffa37c-8d49-48f6-bd3a-ebfb4401b57c,2021-05-27T20:54:47.898Z,2021-05-27T23:15:15.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),13.9,,,,8: Younger immature,4 (75-100% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eb8b0ec5-f28d-435c-9c0b-4a1dbbd2e3ad,2021-05-27T20:53:23.414Z,2021-05-27T23:16:00.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),10.3,,,,8: Younger immature,1 (0-25% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31c1b539-97ce-4009-8049-9ce7bedaca15,2021-05-27T20:53:16.983Z,2021-05-27T23:15:07.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),13.5,,,,8: Younger immature,3 (50-75% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a6b98883-a493-413b-b4fd-c93db995c6d3,2021-05-27T20:52:54.721Z,2021-05-27T23:15:52.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),10.3,,,,8: Younger immature,1 (0-25% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8cce612c-809e-4086-84da-02fd0fd56df5,2021-05-27T20:52:20.232Z,2021-05-27T23:14:59.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Sx: spruce hybrid,,Standing (Live),8.8,,,,8: Younger immature,3 (50-75% healthy),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f9b53454-1652-483e-8b9c-9bd8d067733a,2021-05-27T20:51:58.861Z,2021-05-27T23:15:44.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),24,,,,8: Younger immature,4 (75-100% healthy),,,,1: Bottom 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1c7a9e50-2c91-48d9-80a3-7561fd8b4d12,2021-05-27T20:51:38.128Z,2021-05-27T23:14:51.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Snag (Dead) (45-90%) ,10.2,,,,9: Younger immature - Dead potential,1 (0-25% healthy),,,,,,,,2: Middle 1/3 only,,,,At the cusp of potential and useless,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1b9ca5e-d072-414f-bb75-722d1d080253,2021-05-27T20:50:51.124Z,2021-05-27T23:15:36.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),11.8,,,,8: Younger immature,1 (0-25% healthy),,,,1: Bottom 1/3 only,,,,3: Top 1/3 only,,,,Shitty tree no merch.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ec02a70a-be83-4c41-a621-fb84e9d72caa,2021-05-27T20:48:25.019Z,2021-05-27T23:14:43.000Z,3,"No, 11.28m Plot - Core Tree collection",,,,,,,,,,,,,,,,,,,,,,,,3,1,Bl: subalpine fir,,Standing (Live),16.3,,,,8: Younger immature,2 (25-50% healthy),,,1: Bottom 1/3 only,1: Bottom 1/3 only,,,,3: Top 1/3 only,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
