ec5_uuid,created_at,uploaded_at,title,X1_Establishing_a_new,lat_3_GPS_Location,long_3_GPS_Location,accuracy_3_GPS_Location,UTM_Northing_3_GPS_Location,UTM_Easting_3_GPS_Location,UTM_Zone_3_GPS_Location,X4_Hexagon_,X5_Plot_,X6_Elevation_m,X7_Slope___or_,X8_Aspect,X9_Slope_Position,X10_Surface_Shape,X11_Slope_Length,X12_Slope_Uniformity,X13_Slope_Continuity,X14_Photo__North,X15_Photo__East,X16_Photo__South,X17_Photo__West,X18_Photo__VegGround,X19_Photo__Overhead,X20_Additional_Commen,X22_Hexagon_,X23_Plot_,X24_Species,X25_If_other_fill_in,X26_Is_it_a_snag,X27_DBH_cm__tenth_dec,X28_Age_Taken,X29_If_age_is_taken_r,X30_For_tress_that_ar,X31_Tree_Class,X32_Live_crown_class,X33_Conk,X34_Blind_Conk,X35_Fork_Crook,X36_Scar,X37_Frost_Damage,X38_Mistletoe,X39_Rotten_Bark,X40_Dead_or_broken_to,X41_Insect_Damage,X42_Fire_Damage,X43_Down_Tree,X44_Additional_Commen,lat_46_399m_Plot_Centre_,long_46_399m_Plot_Centre_,accuracy_46_399m_Plot_Centre_,UTM_Northing_46_399m_Plot_Centre_,UTM_Easting_46_399m_Plot_Centre_,UTM_Zone_46_399m_Plot_Centre_,X47_Hexagon_,X48_Plot_,X49_399m_Plot,X51_Hexagon_,X52_Plot_,X53_Sub_Plot_,X54_Sapling_or_Regene,X55_Species,X56_If_other_fill_in,X57_Regeneration_Heig,X58_Tree_count_indivi,X59_Avg_DBH_Sapling_o,X60_Avg_Height_Saplin,X61_Additional_Commen,lat_63_CWD_POC_Location,long_63_CWD_POC_Location,accuracy_63_CWD_POC_Location,UTM_Northing_63_CWD_POC_Location,UTM_Easting_63_CWD_POC_Location,UTM_Zone_63_CWD_POC_Location,X64_Hexagon_,X65_Plot_,X66_Transect_,X67_Azimuth,X69_Hexagon_,X70_Plot_,X71_Transect_,X72_Position_along_tr,X73_Type_of_CWD,X74_If_other_and_it_i,X75_Species,X76_Decay_class,X77_DBH_at_transect_c,X78_Length_cm,X79_DBH_Left_cm__tent,X80_Distance_off_grou,X81_DBH_Right_cm__ten,X82_Distance_off_grou,X83_Tag_Id,X84_Additional_Commen
f47da3de-ed8b-4233-a91b-dc09fc91137c,2021-08-12T21:16:43.480Z,2021-08-17T14:40:36.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Down (Dead) (0-45%),63.4,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G: More than one clean break OR more shattered Break ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
de29b4cc-4c9c-4ecd-83a2-199973f2394a,2021-08-12T21:15:43.519Z,2021-08-17T14:09:33.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Snag (Dead) (45-90%) ,13.5,NA,NA,NA,8: Younger immature,1 (0-25% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,3: Top 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
488aa38a-b4c3-4040-bb89-52d90c445ed4,2021-08-12T21:13:29.166Z,2021-08-17T14:09:30.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Ac: poplar,NA,Standing (Live),9.5,NA,NA,NA,1: Older Immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7df9f7ee-e3cf-4b67-8487-4fd08e2fc510,2021-08-12T21:13:17.666Z,2021-08-17T14:40:33.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Down (Dead) (0-45%),65,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G: More than one clean break OR more shattered Break ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7791ec8d-6598-4356-8075-46eb411e0efc,2021-08-12T21:11:36.306Z,2021-08-17T14:40:30.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Down (Dead) (0-45%),22.1,NA,NA,NA,9: Younger immature - Dead potential,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G: More than one clean break OR more shattered Break ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b60606e6-d59f-43e6-9b56-ba76ce0bf5a2,2021-08-12T21:10:02.506Z,2021-08-17T14:40:27.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Other,NA,Down (Dead) (0-45%),34.9,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E: Less than or equal to one clean break,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
85ef6e96-b396-4656-b6d4-457e4c0cd8af,2021-08-12T21:07:56.118Z,2021-08-17T14:40:25.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Down (Dead) (0-45%),28.1,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,G: More than one clean break OR more shattered Break ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b8a044d0-ac44-4f21-8408-f8cdace7d868,2021-08-12T21:03:10.577Z,2021-08-17T14:40:22.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Down (Dead) (0-45%),26.1,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E: Less than or equal to one clean break,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
9b438200-9a3e-44f7-a4de-f94d49541cb6,2021-08-12T21:02:55.630Z,2021-08-17T18:38:05.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),23.8,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
b739d67e-4c99-4218-ab97-495db63f8089,2021-08-12T21:01:03.677Z,2021-08-17T14:40:19.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Other,Unknown,Down (Dead) (0-45%),19.1,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E: Less than or equal to one clean break,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0f3bed87-c558-436c-8734-40ab8d6471d1,2021-08-12T20:58:46.345Z,2021-08-17T14:40:16.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Down (Dead) (0-45%),68,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E: Less than or equal to one clean break,Cut log,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5f1cc0e0-0c4d-44de-b37b-3a2a4e6f3982,2021-08-12T20:58:34.534Z,2021-08-17T18:38:03.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),17.6,NA,NA,NA,8: Younger immature,2 (25-50% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,3: Top 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0a065fcd-5401-4b32-9798-87c493d26fd8,2021-08-12T20:56:35.514Z,2021-08-17T14:40:13.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Down (Dead) (0-45%),20.5,NA,NA,NA,9: Younger immature - Dead potential,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E: Less than or equal to one clean break,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
5aba3bab-2fc7-4d2d-881f-0fe3f139b074,2021-08-12T20:52:10.088Z,2021-08-17T14:40:11.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Down (Dead) (0-45%),76.5,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E: Less than or equal to one clean break,Cut log,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
be15c659-17f7-4c58-841c-75eee8d36c55,2021-08-12T20:48:37.115Z,2021-08-17T14:40:08.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Down (Dead) (0-45%),55,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E: Less than or equal to one clean break,Cut log,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c060abd2-be05-4ead-851b-c1cac4888c54,2021-08-12T20:44:56.289Z,2021-08-17T14:40:05.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Down (Dead) (0-45%),65.6,NA,NA,NA,4: Dead useless,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,E: Less than or equal to one clean break,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7067605c-98e1-4460-b077-a14a7bf75f96,2021-08-12T20:42:05.956Z,2021-08-17T14:20:38.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),7.8,NA,NA,NA,9: Younger immature - Dead potential,1 (0-25% healthy),NA,NA,NA,NA,NA,NA,NA,2: Middle 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
90f2e20c-e7ab-4015-b5bf-8ae626c89c29,2021-08-12T20:40:45.321Z,2021-08-17T14:20:35.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),7.5,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0dfd2fe2-6f7c-4da9-9cd4-1641abe28437,2021-08-12T20:39:35.844Z,2021-08-17T14:20:32.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),13.3,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,2: Middle 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
4094a5a1-e331-4060-8fef-cde6f0d63061,2021-08-12T20:37:42.011Z,2021-08-17T14:20:29.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),8,NA,NA,NA,8: Younger immature,2 (25-50% healthy),NA,NA,NA,NA,NA,NA,NA,3: Top 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
fe0085c6-7c69-4b25-aaa5-1fb2fdfee004,2021-08-12T20:35:50.383Z,2021-08-17T14:20:26.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Bl: subalpine fir,NA,Standing (Live),12.4,NA,NA,NA,8: Younger immature,3 (50-75% healthy),NA,NA,3: Top 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
864b9610-ecb5-4e42-afe9-31eec4edb2e6,2021-08-12T20:33:37.595Z,2021-08-17T14:20:23.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),41.3,NA,NA,NA,5: Mature,4 (75-100% healthy),NA,NA,2: Middle 1/3 only,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0502ee64-aec9-4555-91e1-99427a8aa0fa,2021-08-12T20:10:36.357Z,2021-08-17T14:20:21.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),21,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
10bb5f28-8e0c-4dd9-9e6f-458e88a3e4fe,2021-08-12T20:08:47.376Z,2021-08-17T14:20:18.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),19.7,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
c90dc8c0-bc1e-47ea-a452-7b6f6a37ba33,2021-08-12T20:07:28.364Z,2021-08-17T14:20:15.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),8.3,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,1: Bottom 1/3 only,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
53e74a4e-f3cf-4360-9c3b-166087284dc6,2021-08-12T20:04:17.015Z,2021-08-17T14:20:12.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Pl: lodgepole pine,NA,Standing (Live),32.5,NA,NA,NA,2: Older immature - Suspect,4 (75-100% healthy),NA,NA,NA,NA,4: Bottom and middle,NA,NA,NA,"1: Green Attach (Balsam, White, Yellow or Lodgepole Pine)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
3519e0a0-1cbb-4915-bbdc-646f4062082e,2021-08-12T19:57:47.264Z,2021-08-17T14:20:09.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Ep: paper birch,NA,Standing (Live),15.4,NA,NA,NA,1: Older Immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
21e5ff18-a281-4237-8fe7-faaf3fcb5e21,2021-08-12T19:30:57.240Z,2021-08-17T14:20:06.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),31.2,Yes,H20P5SIT4,26.6,5: Mature,3 (50-75% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Some insect damage on bole,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
7c6333be-a35d-411e-ae64-709eb434ec85,2021-08-12T19:25:52.215Z,2021-08-17T14:20:03.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),30.7,Yes,H20P5SIT3,24,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a71b0aac-8dcd-4944-b02d-3731706e0f86,2021-08-12T19:22:42.944Z,2021-08-17T14:20:00.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),34.8,Yes,H20P5SIT2,25.6,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
0b84a5b4-a80e-40c6-86a7-374a65694da4,2021-08-12T19:18:47.385Z,2021-08-17T14:19:56.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Fd: douglas-fir,NA,Standing (Live),32.1,Yes,H20P5SIT1,25.9,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
a050e6e1-3c5c-4f37-b6e1-aafce9fbe015,2021-08-12T19:15:34.141Z,2021-08-17T14:19:53.000Z,20,"No, 11.28m Plot - Core Tree collection",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20,5,Sx: spruce hybrid,NA,Standing (Live),16,NA,NA,NA,8: Younger immature,4 (75-100% healthy),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
