"","ec5_uuid","created_at","Test","Hexagon","Plot","Species","Other_spp","Live_status","DBH","X28_Age_Taken","Code","Height.x","Cruise_tree_class","Crown_class","Conk","Blind_conk","Fork_crook","Scar","Frost_damage","Mistletoe","Rotten_bark","Dead_broken_top","Insect_damage","Fire_damage","Down_tree","Comments","Species1.x","Plot.id","Date","Species1.y","Distance","Bearing","Height.y","Age.ca","Technique","Additional.Comments"
"2079","ee0b2a4c-e919-4801-9f91-9a575a5838b8","2021-07-15T20:12:20.939Z","No, 11.28m Plot - Core Tree collection","17","4","Other",NA,"Standing (Live)",37.8,NA,NA,NA,"4: Dead useless","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"G: More than one clean break OR more shattered Break ",NA,"Other","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2080","3affe5bf-9bc9-4421-9277-c12a41e45f87","2021-07-15T20:10:46.854Z","No, 11.28m Plot - Core Tree collection","17","4","Sx: spruce hybrid",NA,"Standing (Live)",15,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2081","fb4d090c-3fb5-40e0-ba51-565c40a3878e","2021-07-15T20:09:20.497Z","No, 11.28m Plot - Core Tree collection","17","4","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",11.5,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,"7: Grey Attack (Spruce and Fir)",NA,NA,NA,"Bl","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2082","2e734ad6-faed-4bcc-9ce7-44ad3aeca56b","2021-07-15T20:08:23.814Z","No, 11.28m Plot - Core Tree collection","17","4","Other","unknown","Snag (Dead) (45-90%) ",9,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,"5: Top and middle","7: Grey Attack (Spruce and Fir)",NA,NA,NA,"Other","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2083","2088b339-97ff-415a-901f-afe502585d73","2021-07-15T20:07:51.138Z","No, 11.28m Plot - Core Tree collection","17","4","Bl: subalpine fir",NA,"Standing (Live)",9.8,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2084","957f8b60-950e-4e54-81d7-51956dffc325","2021-07-15T20:06:57.506Z","No, 11.28m Plot - Core Tree collection","17","4","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",12.7,NA,NA,NA,"8: Younger immature","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,"7: Grey Attack (Spruce and Fir)",NA,NA,NA,"Bl","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2085","eb1beb73-7087-4426-83bb-910e7a0c7040","2021-07-15T20:06:17.193Z","No, 11.28m Plot - Core Tree collection","17","4","Bl: subalpine fir",NA,"Standing (Live)",11.2,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2086","07654c73-86e0-4bc2-a782-c7591b5fc18e","2021-07-15T20:05:42.012Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",33.5,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2087","2b5fd2d5-95c3-4afa-84b4-f0770920c426","2021-07-15T20:05:00.573Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",24.6,NA,NA,NA,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2088","b4d9ac8c-86e3-48da-b391-c418a89dab59","2021-07-15T20:04:24.527Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",35,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2089","d2d194d1-00fd-4c7c-9bcd-de57841300cb","2021-07-15T20:03:56.817Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",12.4,NA,NA,NA,"2: Older immature - Suspect","2 (25-50% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2090","fc31d547-b225-44bb-93aa-87a374042249","2021-07-15T20:03:28.607Z","No, 11.28m Plot - Core Tree collection","17","4","Ep: paper birch",NA,"Standing (Live)",23.8,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ep","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2091","7db88c0f-6593-42ff-b72a-c7187af65f33","2021-07-15T20:02:24.505Z","No, 11.28m Plot - Core Tree collection","17","4","Sx: spruce hybrid",NA,"Snag (Dead) (45-90%) ",8.5,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,"7: Grey Attack (Spruce and Fir)",NA,NA,NA,"Sx","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2092","e820b366-43cf-4308-9a6f-9c2a8aeccc20","2021-07-15T20:01:23.355Z","No, 11.28m Plot - Core Tree collection","17","4","Bl: subalpine fir",NA,"Standing (Live)",26.8,"Yes","H17P4SIT5",23.6,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H17P4","15-Jul-21","Bl",10.41,261,23.6,"60","Bearing and distance from plot center",NA
"2093","3544a3b7-fb80-4680-8714-b0d8414ea43e","2021-07-15T19:59:58.762Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",40.2,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2094","ee93f659-4461-44be-97c1-2d2dfe2b78dd","2021-07-15T19:59:15.725Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",8,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,"4: Bottom and middle",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2095","c25bb911-6e9d-451a-911c-6a82a1e4962b","2021-07-15T19:58:42.628Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",30.2,"Yes","H17P4SIT4",32.6,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4","15-Jul-21","At",14.5,153,32.6,"65","Bearing and distance from plot center",NA
"2096","7fb2cf14-cccd-472f-93a4-bbe761233e0c","2021-07-15T19:58:32.719Z","No, 11.28m Plot - Core Tree collection","17","4","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",16.5,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2097","a219ac07-27f7-4832-8e79-1a9f2806ea18","2021-07-15T19:57:42.270Z","No, 11.28m Plot - Core Tree collection","17","4","Sx: spruce hybrid",NA,"Standing (Live)",14.7,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2098","e43ccc90-02fd-4ed3-96f9-d37bb07ad098","2021-07-15T19:56:55.602Z","No, 11.28m Plot - Core Tree collection","17","4","Sx: spruce hybrid",NA,"Standing (Live)",30,NA,NA,NA,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2099","8dfa84bd-3277-4467-bbb5-3f0606628893","2021-07-15T19:55:41.917Z","No, 11.28m Plot - Core Tree collection","17","4","Sx: spruce hybrid",NA,"Standing (Live)",32.1,"Yes","H17P4SIT2",27.2,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H17P4","15-Jul-21","Sx",18.36,96,27.2,"54","Bearing and distance from plot center",NA
"2100","1019a412-f7ad-43db-8f66-0d57cb9f1a4a","2021-07-15T19:55:41.699Z","No, 11.28m Plot - Core Tree collection","17","4","Bl: subalpine fir",NA,"Standing (Live)",17.2,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2101","0917de38-9843-4e6d-8189-170ee4718700","2021-07-15T19:54:19.068Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",23.5,NA,NA,NA,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2102","8f48d5de-35cd-4864-b58e-d2cb9194c732","2021-07-15T19:53:30.674Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",15.2,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2103","66665b77-a009-4b74-8ea5-66b0f8c99268","2021-07-15T19:53:12.283Z","No, 11.28m Plot - Core Tree collection","17","4","Sx: spruce hybrid",NA,"Standing (Live)",25.4,"Yes","H17P4SIT1",20.5,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H17P4","15-Jul-21","Sx",4.77,78,20.5,"49","Bearing and distance from plot center",NA
"2104","8bd04eb5-b796-4c64-aea6-fb491ad3562e","2021-07-15T19:52:50.511Z","No, 11.28m Plot - Core Tree collection","17","4","Sx: spruce hybrid",NA,"Standing (Live)",12.5,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2105","730cde9b-0bfb-4f0a-967e-44570d41cac5","2021-07-15T19:51:50.467Z","No, 11.28m Plot - Core Tree collection","17","4","Sx: spruce hybrid",NA,"Standing (Live)",12.3,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2106","d9192c9d-6a1a-46ab-957e-203fb3d46755","2021-07-15T19:51:18.567Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",21.6,"Yes","H17P4SIT3",27.6,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4","15-Jul-21","At",4.13,67,27.6,"65","Bearing and distance from plot center",NA
"2107","e8f131a0-fe60-4cc2-9ed6-35d755b7527d","2021-07-15T19:51:04.243Z","No, 11.28m Plot - Core Tree collection","17","4","Sx: spruce hybrid",NA,"Standing (Live)",9.5,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,"2: Middle 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2108","de3e32d8-82ea-4b1d-80aa-ae39d81fbfa7","2021-07-15T19:50:13.307Z","No, 11.28m Plot - Core Tree collection","17","4","Ep: paper birch",NA,"Standing (Live)",9.1,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Ep","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2109","7846f22c-8708-4432-9e01-5ae813a62f71","2021-07-15T19:49:10.618Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",15.8,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2110","df8fe5b0-f204-4077-8507-93597f0c9d10","2021-07-15T19:48:32.535Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Snag (Dead) (45-90%) ",8.3,NA,NA,NA,"9: Younger immature - Dead potential","1 (0-25% healthy)",NA,NA,NA,"4: Bottom and middle",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2111","36f15e95-7d05-4e8a-bd60-0b74aa250486","2021-07-15T19:47:47.852Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",22,NA,NA,NA,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2112","f87b5119-f810-4c75-829b-db92505a76e9","2021-07-15T19:46:50.538Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",38,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2113","b3ab3ff3-504c-4ba2-8383-59f3b53bbe6c","2021-07-15T19:46:16.551Z","No, 11.28m Plot - Core Tree collection","17","4","At: trembling aspen",NA,"Standing (Live)",22.1,NA,NA,NA,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"At","H17P4",NA,NA,NA,NA,NA,NA,NA,NA
"2114","2dd2fd52-9245-40ce-962d-34bf11b54ce0","2021-07-14T21:58:59.655Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",28.6,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2115","f6f849b5-3eb5-4046-9fa7-831c63616f7f","2021-07-14T21:57:47.130Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",29.9,NA,NA,NA,"2: Older immature - Suspect","3 (50-75% healthy)",NA,NA,NA,"4: Bottom and middle",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2116","8e6f88d8-5e2c-422e-81b3-011609c1b4db","2021-07-14T21:57:05.751Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",22.2,NA,NA,NA,"2: Older immature - Suspect","3 (50-75% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,"3: Top 1/3 only",NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2117","efd4506d-bcb1-4d5d-85ef-1e114f5bc502","2021-07-14T21:55:34.987Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Snag (Dead) (45-90%) ",11.8,NA,NA,NA,"8: Younger immature","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,"2: Middle 1/3 only","7: Grey Attack (Spruce and Fir)",NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2118","e3abe7c0-b7ab-452e-a924-ff4a3aa91bb3","2021-07-14T21:54:48.604Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",13,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2119","9a822ffd-8d5e-42da-8f0f-588c17bc348f","2021-07-14T21:54:06.156Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Snag (Dead) (45-90%) ",13.2,NA,NA,NA,"3: Older Immature. Dead Potential","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,"3: Top 1/3 only",NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2120","56e7a7d1-37f1-4c65-9ca8-71a1dc737376","2021-07-14T21:53:10.084Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",24.8,NA,NA,NA,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2121","b5174432-a106-4709-a3f0-2a492e376d8e","2021-07-14T21:52:28.067Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",12.2,NA,NA,NA,"1: Older Immature","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2122","99603259-a6f7-4a3f-b6ba-34b1baa2f967","2021-07-14T21:50:54.033Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",10.8,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2123","4363e3b7-b558-4cd6-8d04-13c1576f6cf3","2021-07-14T21:50:48.479Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Snag (Dead) (45-90%) ",7.7,NA,NA,NA,"8: Younger immature","1 (0-25% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2124","8f653da1-5b02-487e-8efc-90c29597f267","2021-07-14T21:50:07.668Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",12.5,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2125","ee7660eb-ef7d-4b65-966a-27676dfbcec6","2021-07-14T21:48:58.306Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",34.4,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2126","a3d54976-322e-4100-925d-df48139cb9e2","2021-07-14T21:48:12.854Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",16.2,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2127","ec83fa05-f98d-4adc-a520-67b2dce83617","2021-07-14T21:47:41.330Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",20.5,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2128","4b8dd5f7-9eca-43fc-9ac5-3ffc20988148","2021-07-14T21:46:34.012Z","No, 11.28m Plot - Core Tree collection","12","4","Fd: douglas-fir",NA,"Standing (Live)",16,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Fd","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2129","dec909c5-1d36-4756-99b0-148dc6a6fdc8","2021-07-14T21:45:32.473Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",9.6,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2130","c82092a6-850d-46d6-8209-f1d3f6d620a4","2021-07-14T21:44:48.759Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",33.3,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2131","f483cc98-e974-4f87-8cb4-205ce5f1658c","2021-07-14T21:44:19.383Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",32.4,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,"Pitching on bole.","Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2132","8a57b1df-8855-4de1-a474-45994e088a1d","2021-07-14T21:43:06.791Z","No, 11.28m Plot - Core Tree collection","12","4","Fd: douglas-fir",NA,"Standing (Live)",7.8,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Fd","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2133","41b2f3f7-1c19-4feb-afa5-2e6ad8770f24","2021-07-14T21:41:41.312Z","No, 11.28m Plot - Core Tree collection","12","4","Fd: douglas-fir",NA,"Standing (Live)",27.6,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fd","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2134","541623ad-a995-4e9c-a75e-daa57afa997e","2021-07-14T21:40:59.339Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",10,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,"2: Middle 1/3 only","1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2135","80dae7cf-4482-44d1-9dc8-0fb691addb52","2021-07-14T21:40:14.101Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",13.1,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2136","fa233c76-c736-4892-ac65-4bbb1d3da0e9","2021-07-14T21:39:35.573Z","No, 11.28m Plot - Core Tree collection","12","4","Fd: douglas-fir",NA,"Standing (Live)",17.9,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Fd","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2137","09b5a630-a828-47db-9960-63cda1eb4c23","2021-07-14T21:38:57.070Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",28.6,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2138","7d161619-2b62-4b16-bdd5-a9765c16a20b","2021-07-14T21:38:51.594Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",9.6,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2139","bf9e56c3-5d05-40cd-9afe-fe6e17e9d94e","2021-07-14T21:38:03.828Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",8.3,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2140","488e2b09-a84b-4709-b3a4-77cfed083ddf","2021-07-14T21:37:02.592Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",24.4,NA,NA,NA,"2: Older immature - Suspect","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2141","5e7abf5f-9d15-4bbf-b11c-6628e86f6574","2021-07-14T21:36:59.821Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",41.1,NA,NA,NA,"5: Mature","4 (75-100% healthy)",NA,NA,NA,"1: Bottom 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2142","7c700aaa-a96d-4cd6-a8fc-209c61928789","2021-07-14T21:36:23.008Z","No, 11.28m Plot - Core Tree collection","12","4","Bl: subalpine fir",NA,"Standing (Live)",16.4,NA,NA,NA,"2: Older immature - Suspect","3 (50-75% healthy)",NA,NA,"2: Middle 1/3 only",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Bl","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2143","956d5689-d59c-4335-ba80-4c2c4f323998","2021-07-14T21:36:02.274Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",10.6,NA,NA,NA,"8: Younger immature","3 (50-75% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
"2144","8c796bff-4702-4d76-a823-699d14267362","2021-07-14T21:35:21.030Z","No, 11.28m Plot - Core Tree collection","12","4","Sx: spruce hybrid",NA,"Standing (Live)",26.8,NA,NA,NA,"8: Younger immature","4 (75-100% healthy)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Sx","H12P4",NA,NA,NA,NA,NA,NA,NA,NA
